Unnamed: 0,Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
,,,Changeup,NEB,4865.0,2.0,,,,"Stokes, Rhett",822403.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,84.72665,,,6.46507,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-2.893613,18.72092,-6.264194,8.13339,3.0,Undefined,,Team,TeamExclusive,2025-09-08T16:15:33.6484864-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,73.0,High,54.03449,-124.2535,13.44321,5.7353,-3.29617,-12.164,-1.63212,13.38454,-8.83984,f5e307c0-8cf8-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,5.0,1.86194,-2.57444,ecfe9c8e-30c7-4d65-93f5-722654fc52dd,Undefined,,,,,5.73287,1.64234,85.44081,0.0,8.07348,250.126945,2254.698085,UNebraska,2.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:15,16:15:33.64,,Top,2025-09-08,2025-09-08T21:15:33.6484864Z,21:15:33.64,-7.126924,-30.07206,-1.476797,77.36733,0.444871,-17.67969,26.88642,-24.32799,-11.58831,5.14276,12.80846,-123.37742,-4.08889,-1.20537,50.0,5.61498
,,,Four-Seam,NEB,4865.0,3.0,,,,"Stokes, Rhett",822403.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,93.30167,,,6.13668,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-2.62372,8.77756,-4.199704,18.29481,3.0,Walk,,Team,TeamExclusive,2025-09-08T16:15:53.4959616-05:00,,,,1.0,0.0,2.0,BallCalled,,,,High,High,74.0,High,54.36373,-137.02613,14.77933,6.00753,-7.78845,-6.097,-1.85568,9.94869,-5.31595,01ace9e0-8cf9-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,6.0,1.86506,-1.29713,d5f94035-5257-41a9-ba02-413c9c63e008,Undefined,,,,,6.01093,1.85997,94.02103,0.0,8.07889,206.936243,2302.673888,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:00,16:15:53.49,,Top,2025-09-08,2025-09-08T21:15:53.4959616Z,21:15:53.49,-5.820164,-13.21076,-3.282078,85.94213,0.403985,-10.6319,29.55867,-12.194,-5.66374,10.64359,9.60894,-136.08155,-8.17812,-1.54319,50.0,5.75241
,-4.962174,GroundBall,Four-Seam,NEB,4865.0,0.0,,,,"Stokes, Rhett",822403.0,Right,NEB,-28.755675,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,1.40455,3.23957,-0.49136,2025-09-10,-28.213093,29.61177,95.89152,,93.93042,6.1774,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,0.210717,High,High,78.408338,,1.40583,120.86223,-20.60245,,,,,,,3.24026,-11.95972,-16.23697,,,,,,,-0.49074,-64.92328,-1.68736,,,,,,,NEB,4865.0,-0.245466,5.16937,-1.178206,16.70225,3.0,Undefined,27.94661,Team,TeamExclusive,2025-09-10T16:25:36.5597696-05:00,3.23957,,,0.0,0.0,1.0,InPlay,,,,High,High,82.0,High,54.32393,-141.00621,16.35168,6.85544,-6.96033,-6.42294,-1.11486,2.838,-2.98988,b1fcb660-8e8c-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,1.0,3.1247,0.45934,0ec5e0ba-3c79-4bdc-bdb7-7635ced4942a,Single,,,,,6.85798,1.11684,96.46586,0.0,8.52738,198.201891,2319.449145,UNebraska,0.0,v3,GroundBall,Fastball,,,,,,,,,,,,,,12:30,16:25:36.55,,Bottom,2025-09-10,2025-09-10T21:25:36.5597696Z,21:25:36.55,-5.377854,-13.12446,-2.855123,87.93848,0.393074,-5.97975,32.70336,-12.84588,-3.02417,9.77493,2.65397,-139.99978,-7.35566,-1.03035,50.0,6.63516
,,,Four-Seam,NEB,4865.0,0.0,,,,"Stokes, Rhett",822403.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-10,,,96.18109,,,6.23598,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.241189,1.85941,-0.577017,20.58631,4.0,Undefined,,Team,TeamExclusive,2025-09-10T16:58:32.7817216-05:00,,,,2.0,0.0,6.0,BallCalled,,,,High,High,146.0,High,54.2661,-140.54613,14.53988,6.76748,-12.07987,-3.91191,-0.72834,1.39386,-1.10675,4be757e0-8e91-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,1.0,1.43062,0.35169,fc9b13b0-315e-494c-bb0f-a475d1a2a301,Undefined,,,,,6.77157,0.72907,96.35334,0.0,7.5619,185.395529,2598.322123,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:15,16:58:32.78,,Bottom,2025-09-10,2025-09-10T21:58:32.7817216Z,21:58:32.78,-6.722892,-9.06107,-4.958339,88.79145,0.39189,-2.2135,29.07976,-7.82381,-1.11173,12.23009,1.32646,-139.66066,-12.31811,-0.68692,50.0,6.39603
,,,Four-Seam,NEB,4865.0,1.0,,,,"Stokes, Rhett",822403.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-10,,,96.35505,,,6.20016,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.823985,2.85339,0.308952,20.00367,4.0,Undefined,,Team,TeamExclusive,2025-09-10T16:58:50.4155136-05:00,,,,2.0,0.0,6.0,BallCalled,,,,High,High,147.0,High,54.30057,-141.13429,15.21041,6.71572,-8.6656,-4.5252,-0.63779,-0.79766,-1.38763,5671b520-8e91-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,2.0,2.63235,1.16188,3a9f107e-5418-4da6-8a99-b3e89ce634ea,Undefined,,,,,6.72003,0.63889,96.60159,0.0,7.96199,188.502105,2415.576358,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:15,16:58:50.41,,Bottom,2025-09-10,2025-09-10T21:58:50.4155136Z,21:58:50.41,-5.425273,-9.53674,-3.562448,88.6396,0.391183,-2.77526,30.42081,-9.0504,-1.38827,11.56721,-0.88251,-140.20425,-8.94229,-0.66347,50.0,6.44657
,37.423028,LineDrive,Four-Seam,NEB,4865.0,2.0,,,,"Stokes, Rhett",822403.0,Right,NEB,138.339412,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,0.75424,3.23892,-0.69678,2025-09-10,128.661745,172.21872,96.33646,,59.69799,6.15525,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,3.006779,Low,High,300.214717,5534.504052,0.75423,-43.43971,-0.99518,0.84571,-0.23701,0.00968,0.02073,-0.00799,0.00099,3.23874,53.21654,-21.7487,2.03617,-0.67339,0.38628,-0.17986,0.04576,-0.00459,-0.69756,54.32861,-10.69331,3.64237,-1.57865,0.81395,-0.30627,0.06189,-0.0049,NEB,4865.0,0.220544,2.03284,-0.146075,20.23918,4.0,Undefined,52.55963,Team,TeamExclusive,2025-09-10T16:59:06.8741632-05:00,39.25526,,,2.0,0.0,6.0,FoulBallNotFieldable,,,,High,High,148.0,High,54.34761,-140.8289,14.20467,6.71916,-7.02892,-4.58297,-0.65052,0.33711,-1.09427,60384d30-8e91-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,3.0,3.26486,0.68563,e7769882-1ca1-498a-8016-8f64bc9af5a3,Undefined,,-79.09287,36.42805,76.44784,6.72261,0.65119,96.29046,0.0,7.42019,185.985565,2548.252255,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:15,16:59:06.87,,Bottom,2025-09-10,2025-09-10T21:59:06.8741632Z,21:59:06.87,-4.714298,-9.31264,-2.899988,88.87027,0.391258,-2.18853,28.40934,-9.16593,-1.09177,11.478,0.26933,-139.94911,-7.31277,-0.64113,50.0,6.49709
,,,Changeup,NEB,4865.0,2.0,,,,"Stokes, Rhett",822403.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-10,,,82.76073,,,6.07983,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.761241,2.69075,-1.245949,10.25611,4.0,Undefined,,Team,TeamExclusive,2025-09-10T16:59:28.9568256-05:00,,,,2.0,0.0,6.0,BallCalled,,,,High,High,149.0,High,54.41882,-121.94846,12.24457,6.48577,-0.36101,-11.84463,-0.73358,2.61969,-1.28253,6d7399a0-8e91-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,4.0,3.86479,-0.19376,eacfcda1-c9f2-4f6a-a2b0-1010a8adc719,Undefined,,,,,6.48408,0.73501,83.36407,0.0,7.31857,196.730568,1489.785778,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,12:30,16:59:28.95,,Bottom,2025-09-10,2025-09-10T21:59:28.9568256Z,21:59:28.95,-5.722571,-29.786,-0.148171,76.04551,0.455439,-2.56506,24.48914,-23.68926,-1.73524,5.73992,2.5264,-121.05784,-1.22254,-0.64,50.0,6.45698
,54.2688,FlyBall,Four-Seam,NEB,4865.0,3.0,,,,"Stokes, Rhett",822403.0,Right,NEB,43.503489,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,1.56407,1.62242,-0.49548,2025-09-10,25.134268,238.13213,95.81994,,88.91118,6.25921,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,5.831129,Low,Medium,205.895498,4805.560499,1.57049,68.77521,-20.8986,4.83543,-0.07834,-0.35723,0.11005,-0.01381,0.00064,1.60395,106.14928,-27.04364,3.81697,-1.06859,0.23257,-0.02561,0.00063,6e-05,-0.50377,32.50019,0.53521,-0.28693,-0.34313,0.22791,-0.05832,0.00695,-0.00032,NEB,4865.0,-0.339543,4.90532,-1.226028,17.18166,4.0,Undefined,89.56078,Team,TeamExclusive,2025-09-10T16:59:47.9638016-05:00,133.69387,,,2.0,0.0,6.0,FoulBallNotFieldable,,,,High,High,150.0,High,54.24439,-139.6863,13.74298,6.74129,-9.40649,-6.03959,-0.68371,2.94083,-2.83127,78bb0550-8e91-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,5.0,2.10414,-0.03669,475d99cd-9842-41ea-9548-692386f4570f,Undefined,,88.67,126.47369,65.097,6.74352,0.68525,95.61432,0.0,7.07881,196.717411,2474.958549,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:30,16:59:47.96,,Bottom,2025-09-10,2025-09-10T21:59:47.9638016Z,21:59:47.96,-6.292001,-12.68965,-3.877622,88.53551,0.393367,-5.66253,27.48595,-12.07918,-2.86516,10.16768,2.76826,-138.84862,-9.77462,-0.59671,50.0,6.449
,,,Four-Seam,NEB,4865.0,3.0,,,,"Stokes, Rhett",822403.0,Right,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-10,,,96.20038,,,6.203,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,1.316675,5.11414,0.393454,17.88674,4.0,Walk,,Team,TeamExclusive,2025-09-10T17:00:34.7862016-05:00,,,,2.0,0.0,6.0,BallCalled,,,,High,High,151.0,High,54.30089,-140.70893,14.70454,6.68646,-6.0896,-5.87901,-0.75564,-1.01514,-2.57553,94a02250-8e91-11f0-8a84-4b14beab5dc0,"Jasa, Carson",814215.0,Undefined,NEB,Right,6.0,3.39395,1.54633,0b88c6a9-7b05-416e-bfcf-dcc9ed0ccdd5,Undefined,,,,,6.68865,0.75695,96.16565,0.0,7.58707,196.727333,2390.735763,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:30,17:00:34.78,,Bottom,2025-09-10,2025-09-10T22:00:34.7862016Z,22:00:34.78,-4.765152,-11.74875,-2.506887,88.57858,0.391812,-5.15106,29.40909,-11.75802,-2.58406,10.24186,-1.1731,-139.80713,-6.45015,-0.78919,50.0,6.4942
"Strohmeyer, Reed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Four-Seam,NEB,4865.0,0.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-03,,,91.47143,,,5.48698,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.656819,9.61245,-2.367425,12.99028,4.0,Undefined,,Team,TeamExclusive,2025-09-03T17:34:01.5703552-05:00,,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,89.0,High,55.01411,-135.65173,13.55834,5.69833,-1.44329,-9.60712,-2.01678,5.49297,-5.02608,175f9030-8916-11f0-a84e-8d3a62d886e2,"Grace, Cooper",10118659.0,Undefined,NEB,Right,1.0,3.47215,0.60577,aeb383d1-63e8-4073-9688-abb2622d8c44,Undefined,,,,,5.69902,2.02094,92.7432,0.0,7.51994,218.650175,2307.852838,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:15,17:34:01.57,,Top,2025-09-03,2025-09-03T22:34:01.5703552Z,22:34:01.57,-4.300372,-19.78867,-0.617045,85.22326,0.412068,-10.05216,27.11669,-19.21425,-5.43359,7.00528,5.12003,-134.64568,-2.15615,-1.81991,50.0,5.63156
,,,Four-Seam,NEB,4865.0,0.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-03,,,91.68268,,,5.57755,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.202215,8.36595,-1.694725,15.02918,4.0,Undefined,,Team,TeamExclusive,2025-09-03T17:34:17.1236352-05:00,,,,1.0,0.0,2.0,StrikeSwinging,,,,High,High,90.0,High,54.92244,-136.03509,14.33271,5.78623,-5.24282,-8.21671,-1.54181,3.91849,-4.31481,20b05c00-8916-11f0-a84e-8d3a62d886e2,"Grace, Cooper",10118659.0,Undefined,NEB,Right,2.0,2.2417,0.65942,7b880670-c033-4805-9134-e11023d3ccd4,Undefined,,,,,5.78803,1.54562,93.05278,0.0,7.82497,210.855522,2335.858377,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:00,17:34:17.12,,Top,2025-09-03,2025-09-03T22:34:17.1236352Z,22:34:17.12,-5.522664,-17.59887,-2.224588,85.22781,0.411118,-8.62962,28.66543,-16.43343,-4.66429,8.5078,3.60502,-134.99385,-5.83975,-1.40516,50.0,5.58495
,,,Four-Seam,NEB,4865.0,0.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Fikes, Trey",10277361.0,NEB,,,,Right,,,,2025-09-03,,,91.57843,,,5.64171,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-0.253426,-1.48205,0.011314,19.26647,4.0,Strikeout,,Team,TeamExclusive,2025-09-03T17:34:36.4363776-05:00,,,,1.0,0.0,2.0,StrikeSwinging,,,,High,High,91.0,High,54.85697,-136.02748,15.046,6.57625,-3.0668,-6.4883,-0.59624,-0.007,0.68842,2c2c9350-8916-11f0-a84e-8d3a62d886e2,"Grace, Cooper",10118659.0,Undefined,NEB,Right,3.0,4.21413,0.48263,7159d57c-4535-4b22-8672-732b05ff2faf,Undefined,,,,,6.57994,0.59558,92.98898,0.0,8.35649,175.343474,2313.013139,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:45,17:34:36.43,,Top,2025-09-03,2025-09-03T22:34:36.4363776Z,22:34:36.43,-3.914201,-13.43591,-1.335544,84.63249,0.411586,1.37683,30.092,-12.97661,0.74862,10.43796,0.04236,-134.94875,-3.53199,-0.59561,50.0,6.45797
,7.754622,,Sinker,NEB,4865.0,0.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,3.94539,3.39995,0.08104,2025-09-04,-173.083962,,87.2231,,77.08174,5.25562,,20250904-UNebraska-Private-3,64a9a57b-5622-4e38-8489-f1580babfa19,,Undefined,Low,144.6783,2144.277809,3.94539,-111.20407,17.53051,-3.63293,0.66712,-0.10883,0.01589,-0.00132,-0.00035,3.39995,15.25434,-10.57599,-0.69467,0.34983,-0.10219,0.02778,-0.0062,0.00096,0.08104,-13.48876,7.73692,-2.21151,0.55456,-0.12608,0.02758,-0.00542,0.00066,NEB,4865.0,1.733596,-12.00788,3.85657,13.69556,2.0,Undefined,48.44005,Team,TeamExclusive,2025-09-04T17:05:19.9287808-05:00,8.33705,,,2.0,0.0,6.0,FoulBallFieldable,,,,High,High,42.0,High,55.2427,-129.98661,12.54822,6.31434,-1.37262,-9.87352,2.41497,-8.59607,5.84403,3f8a3270-89db-11f0-81c6-51351d1fede5,"Nowaczyk, Colin",830158.0,Undefined,NEB,Left,1.0,3.87749,0.20659,b1e71499-9df4-4858-bec8-0f77f2030a54,Undefined,,,,,6.31498,-2.42199,89.03162,0.0,7.41268,136.357908,2136.608868,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:30,17:05:19.92,,Top,2025-09-04,2025-09-04T22:05:19.9287808Z,22:05:19.92,-4.749286,-22.35422,-0.610148,81.61894,0.432138,11.68806,25.09644,-19.74703,6.89205,7.32776,-8.12282,-128.97043,-2.17219,2.07649,50.0,6.24258
,16.400565,LineDrive,Sinker,NEB,4865.0,0.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,-27.158459,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,0.5254,3.21793,-0.76744,2025-09-04,-18.035958,241.53954,86.75114,,95.82365,5.32503,,20250904-UNebraska-Private-3,64a9a57b-5622-4e38-8489-f1580babfa19,2.28296,High,High,96.315419,2038.04134,0.52536,128.19976,-21.74225,4.48251,-1.00826,0.21546,-0.035,0.00124,0.00037,3.21794,39.68114,-21.34568,2.06037,-0.3523,0.04457,-0.00219,0.00038,-0.0001,-0.7675,-41.73929,-6.15946,2.69355,-0.92618,0.29149,-0.06411,0.00592,0.00014,NEB,4865.0,1.983182,-12.85914,4.258811,9.58764,2.0,Undefined,241.53954,Team,TeamExclusive,2025-09-04T17:05:40.1109504-05:00,23.36134,,,2.0,0.0,6.0,InPlay,,,,High,High,43.0,High,55.17813,-128.85929,11.81921,6.2848,-1.76316,-11.63368,2.19789,-9.46823,6.3022,4ba9aea0-89db-11f0-81c6-51351d1fede5,"Nowaczyk, Colin",830158.0,Undefined,NEB,Left,2.0,3.32329,0.72978,49442e67-421c-4cf6-a0e2-99c295ba7baa,Single,,101.61465,22.9698,-42.12436,6.28382,-2.20256,88.23679,1.0,6.8217,123.566073,2076.102233,UNebraska,1.0,v3,LineDrive,Fastball,,,,,,,,,,,,,,10:00,17:05:40.11,,Top,2025-09-04,2025-09-04T22:05:40.1109504Z,22:05:40.11,-5.69324,-26.85545,-0.767823,81.4151,0.434489,12.6044,23.63841,-23.26737,7.525,5.3174,-8.95984,-127.90587,-2.70162,1.82625,50.0,6.19476
,,,Sinker,NEB,4865.0,0.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-05,,,88.1174,,,5.82784,,20250905-UNebraska-Private-1,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.107609,15.67536,-3.910599,14.96013,3.0,Undefined,,Team,TeamExclusive,2025-09-05T17:35:06.5379328-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,86.0,High,54.67309,-130.31685,13.61143,6.19672,-5.88937,-8.71493,-1.45251,8.71855,-7.67555,92e86d10-8aa8-11f0-b24e-39676dc8d56a,"Kutz, Carter",1000071991.0,Undefined,NEB,Right,1.0,2.0824,-0.8754,27936a0e-6735-4f32-a902-364bd0cb7350,Undefined,,,,,6.19803,1.45945,89.32126,0.0,7.76018,228.6507,1913.937296,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:30,17:35:06.53,,Bottom,2025-09-05,2025-09-05T22:35:06.5379328Z,22:35:06.53,-6.41772,-20.36163,-2.594052,81.56108,0.427752,-15.3511,27.22287,-17.42985,-9.07158,8.71292,8.16599,-129.33697,-6.51675,-1.14863,50.0,5.97344
,,,Sinker,NEB,4865.0,1.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-05,,,88.1184,,,5.81918,,20250905-UNebraska-Private-1,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.805623,18.74792,-2.552703,17.1182,3.0,Undefined,,Team,TeamExclusive,2025-09-05T17:35:19.6122112-05:00,,,,0.0,0.0,1.0,StrikeSwinging,,,,High,High,87.0,High,54.68068,-130.77155,14.62851,5.98924,-5.11296,-7.83812,-1.65181,5.5838,-8.67651,9ab18770-8aa8-11f0-b24e-39676dc8d56a,"Kutz, Carter",1000071991.0,Undefined,NEB,Right,2.0,2.36723,0.84781,5161a057-9262-44ae-b5bc-e87f07307706,Undefined,,,,,5.99163,1.66055,89.51063,0.0,8.3386,229.721959,2080.060395,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,17:35:19.61,,Bottom,2025-09-05,2025-09-05T22:35:19.6122112Z,22:35:19.61,-5.719336,-18.20273,-2.263193,81.17203,0.427748,-17.35302,29.25702,-15.67623,-10.27004,9.7639,4.96018,-129.72014,-5.67632,-1.46235,50.0,5.79537
,,,Changeup,NEB,4865.0,1.0,,,,"Strohmeyer, Reed",10151008.0,Left,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-05,,,85.68684,,,5.90254,,20250905-UNebraska-Private-1,4fb6d09f-56e7-430b-b4ad-8372cf8d0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-2.036916,18.42887,-5.326446,11.72442,3.0,Undefined,,Team,TeamExclusive,2025-09-05T17:35:35.2822784-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,88.0,High,54.60029,-126.94799,13.80736,5.50167,-2.06212,-10.79148,-2.24908,11.64607,-8.88113,a4049d30-8aa8-11f0-b24e-39676dc8d56a,"Kutz, Carter",1000071991.0,Undefined,NEB,Right,3.0,2.50718,-1.16781,64b2dd55-8d49-4df5-a3bd-ca88248fdcbf,Undefined,,,,,5.50134,2.25552,87.08578,0.0,8.18797,240.510981,1893.684916,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,2:00,17:35:35.28,,Bottom,2025-09-05,2025-09-05T22:35:35.2822784Z,22:35:35.28,-5.723232,-25.62962,-0.920543,78.89781,0.439886,-17.76226,27.61471,-21.58296,-11.1539,6.65075,10.99985,-125.94332,-2.84735,-1.83713,50.0,5.41236
